===== Starting battle of <TimedAttack> vs <Bigger> with memory tape size: 22 =====

[ >18< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >18< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >17< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >17< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >16< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >16< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >15< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >15< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >14< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >14< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >13< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >13< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >12< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >12< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >11< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >11< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >10< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >10< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >9< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >9< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >8< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >8< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >7< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >7< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >6< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >6< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >5< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >5< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >4< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >4< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >3< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >3< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >2< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >2< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >1< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >1< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >0< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >0< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]

===== Bigger won the battle after 815 cycles =====



===== Starting battle of <TimedAttack> vs <Bigger> with memory tape size: 15 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -127< ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -127 ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -127 ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | -127 ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | -127 ]
[ >122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | -127 ]
[ >121 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 1 | -1 | -127 ]
[ >120 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | 1 | -1 | -127 ]
[ >119 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 1 | 1 | -1 | -127 ]
[ >118 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 1 | 1 | -1 | -127 ]
[ >117 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -1 | 1 | 1 | -1 | -127 ]
[ >116 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -1 | 1 | 1 | -1 | -127 ]
[ >115 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | -1 | 1 | 1 | -1 | -127 ]
[ >114 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | -1 | 1 | 1 | -1 | -127 ]
[ >113 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | -1 | 1 | 1 | -1 | -127 ]
[ >112 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | -1 | 1 | 1 | -1 | -127 ]
[ >111 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | -1 | 1 | 1 | -1 | -127 ]
[ >110 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | -1 | 1 | 1 | -1 | -127 ]
[ >109 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | -1 | 1 | 1 | -1 | -127 ]
[ >108 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | -1 | 1 | 1 | -1 | -127 ]
[ >107 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | -1 | 1 | 1 | -1 | -127 ]
[ >106 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | -1 | 1 | 1 | -1 | -127 ]
[ >105 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -13< | -1 | 1 | 1 | -1 | -127 ]
[ >104 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -14< | -1 | 1 | 1 | -1 | -127 ]
[ >103 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -15< | -1 | 1 | 1 | -1 | -127 ]
[ >102 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -16< | -1 | 1 | 1 | -1 | -127 ]
[ >101 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -17< | -1 | 1 | 1 | -1 | -127 ]
[ >100 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -18< | -1 | 1 | 1 | -1 | -127 ]
[ >99 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >98 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >97 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >96 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >95 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >94 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >93 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >92 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >91 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >90 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >89 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >88 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >87 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >86 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >85 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >84 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >83 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >82 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >81 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18< | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >80 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >79 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >78 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >77 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >76 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >75 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >74 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >73 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >72 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >71 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >70 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >69 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >68 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >67 | 0 | 0 | 0 | 0 | 0 | 0 | -13< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >66 | 0 | 0 | 0 | 0 | 0 | 0 | -14< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >65 | 0 | 0 | 0 | 0 | 0 | 0 | -15< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >64 | 0 | 0 | 0 | 0 | 0 | 0 | -16< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >63 | 0 | 0 | 0 | 0 | 0 | 0 | -17< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >62 | 0 | 0 | 0 | 0 | 0 | 0 | -18< | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >61 | 0 | 0 | 0 | 0 | 0 | 0< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >60 | 0 | 0 | 0 | 0 | 0 | 1< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >59 | 0 | 0 | 0 | 0 | 0 | 2< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >58 | 0 | 0 | 0 | 0 | 0 | 3< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >57 | 0 | 0 | 0 | 0 | 0 | 4< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >56 | 0 | 0 | 0 | 0 | 0 | 5< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >55 | 0 | 0 | 0 | 0 | 0 | 6< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >54 | 0 | 0 | 0 | 0 | 0 | 7< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >53 | 0 | 0 | 0 | 0 | 0 | 8< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >52 | 0 | 0 | 0 | 0 | 0 | 9< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >51 | 0 | 0 | 0 | 0 | 0 | 10< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >50 | 0 | 0 | 0 | 0 | 0 | 11< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >49 | 0 | 0 | 0 | 0 | 0 | 12< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >48 | 0 | 0 | 0 | 0 | 0 | 13< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >47 | 0 | 0 | 0 | 0 | 0 | 14< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >46 | 0 | 0 | 0 | 0 | 0 | 15< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >45 | 0 | 0 | 0 | 0 | 0 | 16< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >44 | 0 | 0 | 0 | 0 | 0 | 17< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >43 | 0 | 0 | 0 | 0 | 0 | 18< | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >42 | 0 | 0 | 0 | 0 | 0< | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >41 | 0 | 0 | 0 | 0 | 0< | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >40 | 0 | 0 | 0 | 0 | 0< | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >39 | 0 | 0 | 0 | 0< | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >38 | 0 | 0 | 0 | 0< | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >37 | 0 | 0 | 0 | 0< | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >36 | 0 | 0 | 0< | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >35 | 0 | 0 | 0< | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >34 | 0 | 0 | 0< | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >33 | 0 | 0< | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >32 | 0 | 0< | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >31 | 0 | 0< | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >30 | 0< | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >29 | 0< | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >28 | 0< | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >27< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >25< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >23< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >22< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >20< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >19< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >17< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >16< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >14< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >13< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >11< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >10< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >8< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >7< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >5< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >4< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >2< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >1< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-1< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-2< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-4< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-5< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-7< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-8< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-10< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-11< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-13< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-14< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-16< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-17< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-19< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-20< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-22< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-23< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-25< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-26< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-28< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-29< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-31< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-32< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-34< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-35< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-37< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-38< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-40< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-41< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-43< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-44< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-46< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-47< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-49< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-50< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-52< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-53< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-55< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-56< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-58< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
[ >-59< | 0 | 0 | 0 | 0 | 0 | 18 | -18 | 18 | -18 | -1 | 1 | 1 | -1 | -127 ]
